"","number","Date","MeanT_Air","MeanT_Tire","MeanT_Soil","MinT_Air","MinT_Tire","MinT_Soil","MaxT_Air","MaxT_Tire","MaxT_Soil","MeanT_Diff","MinT_Diff","MaxT_Diff","location","depth_G","snodas","depth_T","cover_T","cover_S","x","y","ABC","cover"
"1049","2",2021-12-28,-11.8541666666667,-7.664875,-1.274,-19.1111111111111,-12.975,-1.441,-5.77777777777778,-3.479,-1.043,4.18929166666667,6.1361111111111,2.29877777777778,"Spo",160,130,20,"n","y",-91.87564688,45.82318758,"W","side"
"1050","2",2021-12-29,-16.7430555555555,-8.58229166666667,-1.20170833333333,-21.8333333333333,-12.676,-1.384,-9.33333333333333,-3.479,-1.015,8.16076388888888,9.1573333333333,5.85433333333333,"Spo",160,176,20,"n","y",-91.87564688,45.82318758,"W","side"
"1051","2",2021-12-30,-11.1111111111111,-6.65783333333333,-1.30841666666667,-17.5,-10.722,-1.498,-5.72222222222222,-2.742,-1.071,4.45327777777779,6.778,2.98022222222222,"Spo",160,165,20,"n","y",-91.87564688,45.82318758,"W","side"
"1052","2",2021-12-31,-9.80324074074074,-4.82183333333333,-1.02658333333333,-17.2222222222222,-9.508,-1.185,-5.33333333333333,-2.305,-0.958,4.98140740740741,7.7142222222222,3.02833333333333,"Spo",160,286,20,"n","y",-91.87564688,45.82318758,"W","side"
"1053","2",2022-01-01,-22.5949074074074,-12.681375,-1.85645833333333,-26.0555555555556,-16.534,-2.363,-18.5555555555556,-8.198,-1.242,9.91353240740741,9.5215555555556,10.3575555555556,"Spo",160,270,20,"n","y",-91.87564688,45.82318758,"W","side"
"1054","2",2022-01-02,-23.0787037037037,-14.083375,-2.75666666666667,-30.7222222222222,-19.012,-3.094,-15.3333333333333,-5.948,-2.45,8.9953287037037,11.7102222222222,9.3853333333333,"Spo",160,261,20,"n","y",-91.87564688,45.82318758,"W","side"
"1055","2",2022-01-03,-14.4675925925926,-10.0139166666667,-2.54166666666667,-18.7222222222222,-13.888,-2.83,-8.88888888888889,-4.957,-2.131,4.45367592592592,4.8342222222222,3.93188888888889,"Spo",160,253,20,"n","y",-91.87564688,45.82318758,"W","side"
"1056","2",2022-01-04,-8.90046296296297,-6.510625,-2.121125,-16.1666666666667,-10.616,-2.479,-3.72222222222222,-1.958,-1.584,2.38983796296297,5.5506666666667,1.76422222222222,"Spo",160,245,20,"n","y",-91.87564688,45.82318758,"W","side"
"1057","2",2022-01-05,-11.7384259259259,-4.21475,-1.38541666666667,-17.7222222222222,-6.452,-1.556,-6.38888888888889,-2.918,-1.27,7.52367592592592,11.2702222222222,3.47088888888889,"Spo",200,240,40,NA,NA,-91.87564688,45.82318758,"W",NA
"1058","2",2022-01-06,-20.1967592592593,-7.32075,-1.37004166666667,-22.5555555555556,-9.303,-1.47,-18.0555555555556,-5.698,-1.299,12.8760092592593,13.2525555555556,12.3575555555556,"Spo",200,260,40,"y","y",-91.87564688,45.82318758,"W","both"
"1059","2",2022-01-07,-21.6736111111111,-10.2180416666667,-1.7755,-30.5555555555556,-13.619,-1.929,-13.8888888888889,-7.219,-1.47,11.4555694444444,16.9365555555556,6.6698888888889,"Spo",200,254,60,"y","y",-91.87564688,45.82318758,"W","both"
"1060","2",2022-01-08,-8.03009259259259,-5.23954166666667,-1.52004166666667,-12.8333333333333,-8.53,-1.756,-4.16666666666667,-2.683,-1.242,2.79055092592592,4.3033333333333,1.48366666666667,"Spo",220,247,20,"n","y",-91.87564688,45.82318758,"W","side"
"1061","2",2022-01-09,-18.662037037037,-10.081125,-1.56441666666667,-22,-14.432,-1.986,-8,-3.687,-1.185,8.58091203703704,7.568,4.313,"Spo",180,237,0,"n","y",-91.87564688,45.82318758,"W","side"
"1062","2",2022-01-10,-23.3981481481481,-14.7711666666667,-2.52929166666667,-28.4444444444444,-19.331,-2.771,-18.1111111111111,-9.202,-2.044,8.62698148148148,9.1134444444444,8.9091111111111,"Spo",180,230,0,"n","y",-91.87564688,45.82318758,"W","side"
"1063","2",2022-01-11,-11.6226851851852,-8.42941666666667,-2.41545833333333,-18.7777777777778,-12.788,-2.771,-4.27777777777778,-3.419,-2.044,3.19326851851853,5.9897777777778,0.85877777777778,"Spo",180,346,0,"n","y",-91.87564688,45.82318758,"W","side"
"1064","2",2022-01-12,-4.03472222222222,-3.81816666666667,-1.72320833333333,-6.66666666666667,-7.804,-2.015,-1.66666666666667,-0.004,-1.384,0.216555555555557,-1.13733333333333,1.66266666666667,"Spo",180,336,0,"n","y",-91.87564688,45.82318758,"W","side"
"1065","2",2022-01-13,-2.81712962962963,-2.25341666666667,-1.167375,-7.27777777777778,-4.682,-1.384,-0.388888888888889,0.024,-0.986,0.563712962962962,2.59577777777778,0.412888888888889,"Spo",180,327,0,"n","y",-91.87564688,45.82318758,"W","side"
"1066","2",2022-01-14,-10.9722222222222,-6.96479166666667,-1.33441666666667,-14.1666666666667,-10.863,-1.527,-8.55555555555556,-4.804,-1.071,4.00743055555556,3.3036666666667,3.75155555555556,"Spo",180,317,0,"n","y",-91.87564688,45.82318758,"W","side"
"1067","2",2022-01-15,-16.287037037037,-11.1745,-2.11820833333333,-25,-17.295,-2.45,-10.1666666666667,-2.45,-1.584,5.11253703703704,7.705,7.7166666666667,"Spo",180,309,0,"n","y",-91.87564688,45.82318758,"W","side"
"1068","2",2022-01-16,-9.37962962962963,-6.16070833333333,-2.02304166666667,-12.5,-9.782,-2.305,-6.16666666666667,-2.742,-1.699,3.2189212962963,2.718,3.42466666666667,"Spo",180,304,0,"n","y",-91.87564688,45.82318758,"W","side"
"1069","2",2022-01-17,-4.56018518518518,-3.49029166666667,-1.514,-7.72222222222222,-5.574,-1.699,-2.5,-1.242,-1.27,1.06989351851852,2.14822222222222,1.258,"Spo",180,299,0,"n","y",-91.87564688,45.82318758,"W","side"
"1070","2",2022-01-18,-1.79398148148148,-1.674125,-1.06220833333333,-8.44444444444444,-3.065,-1.27,2.55555555555556,0.051,-0.817,0.119856481481481,5.37944444444444,-2.50455555555556,"Spo",180,292,0,"n","y",-91.87564688,45.82318758,"W","side"
"1071","2",2022-01-19,-15.212962962963,-7.54470833333333,-1.42291666666667,-19.5555555555556,-13.352,-1.929,-11.2777777777778,-2.566,-0.873,7.66825462962964,6.2035555555556,8.7117777777778,"Spo",160,284,0,"n","y",-91.87564688,45.82318758,"W","side"
"1072","2",2022-01-20,-22.6527777777778,-13.915875,-2.668125,-27.0555555555556,-19.285,-3.094,-16.7777777777778,-5.418,-2.015,8.73690277777778,7.7705555555556,11.3597777777778,"Spo",160,278,0,"n","y",-91.87564688,45.82318758,"W","side"
"1073","2",2022-01-21,-16.787037037037,-11.8830416666667,-3.25975,-23.0555555555556,-18.076,-3.627,-10.8888888888889,-5.295,-2.859,4.90399537037037,4.9795555555556,5.5938888888889,"Spo",160,275,0,"n","y",-91.87564688,45.82318758,"W","side"
"1074","2",2022-01-22,-12.712962962963,-6.93333333333333,-2.54595833333333,-16.2222222222222,-8.663,-2.83,-6.5,-4.926,-2.392,5.77962962962963,7.5592222222222,1.574,"Spo",180,278,20,"y","y",-91.87564688,45.82318758,"W","both"
"1075","2",2022-01-23,-19.9212962962963,-10.3365,-2.95108333333333,-27.8333333333333,-14.589,-3.271,-15.4444444444444,-7.413,-2.537,9.5847962962963,13.2443333333333,8.0314444444444,"Spo",220,276,40,"y","y",-91.87564688,45.82318758,"W","both"
"1076","2",2022-01-24,-15.8449074074074,-5.70433333333333,-2.50041666666667,-19.5,-7.64,-2.859,-12.1111111111111,-2.888,-2.16,10.1405740740741,11.86,9.2231111111111,"Spo",220,277,40,"y","y",-91.87564688,45.82318758,"W","both"
"1077","2",2022-01-25,-23.7916666666667,-8.01845833333333,-2.56779166666667,-27.4444444444444,-9.954,-2.771,-18.6111111111111,-5.202,-2.305,15.7732083333333,17.4904444444444,13.4091111111111,"Spo",220,347,40,"y","y",-91.87564688,45.82318758,"W","both"
"1078","2",2022-01-26,-19.2685185185185,-8.77620833333333,-2.91791666666667,-31.9444444444444,-11.469,-3.183,-5.5,-5.854,-2.683,10.4923101851852,20.4754444444444,-0.354,"Spo",200,343,20,"y","y",-91.87564688,45.82318758,"W","both"
"1079","2",2022-01-27,-7.51388888888889,-4.65058333333333,-2.28229166666667,-17.9444444444444,-13.088,-2.654,-2.55555555555556,0.163,-1.929,2.86330555555556,4.8564444444444,2.71855555555556,"Spo",180,339,0,"n","y",-91.87564688,45.82318758,"W","side"
"1080","2",2022-01-28,-18.8634259259259,-12.1937916666667,-3.41804166666667,-29,-18.787,-3.956,-11.6666666666667,-6.042,-2.771,6.66963425925927,10.213,5.6246666666667,"Spo",160,331,0,"n","y",-91.87564688,45.82318758,"W","side"
"1081","2",2022-01-29,-10.3611111111111,-6.74404166666667,-3.01875,-14.5,-9.954,-3.301,-4.94444444444444,-0.732,-2.596,3.61706944444444,4.546,4.21244444444444,"Spo",160,328,0,"n","y",-91.87564688,45.82318758,"W","side"
"1082","2",2022-01-30,-8.52777777777778,-4.99829166666667,-2.55483333333333,-14.1111111111111,-9.885,-2.859,-5.66666666666667,0.329,-2.189,3.52948611111112,4.2261111111111,5.99566666666667,"Spo",160,323,0,"n","y",-91.87564688,45.82318758,"W","side"
"1083","2",2022-01-31,-6.12962962962963,-5.62625,-2.585625,-10.3333333333333,-9.851,-2.947,-1.77777777777778,-1.527,-2.189,0.503379629629629,0.482333333333299,0.25077777777778,"Spo",160,319,0,"n","y",-91.87564688,45.82318758,"W","side"
"1084","2",2022-02-01,-6.76157407407407,-4.638875,-2.12275,-15.3333333333333,-9.337,-2.537,-1.44444444444445,-2.16,-1.842,2.12269907407407,5.9963333333333,-0.71555555555555,"Spo",160,363,0,"n","y",-91.87564688,45.82318758,"W","side"
"1085","2",2022-02-02,-18.3217592592593,-11.84675,-3.03320833333333,-22.1666666666667,-14.984,-3.449,-14.6666666666667,-9.542,-2.625,6.47500925925926,7.1826666666667,5.1246666666667,"Spo",160,355,0,"n","y",-91.87564688,45.82318758,"W","side"
"1086","2",2022-02-03,-23.2939814814815,-16.0047916666667,-4.20154166666667,-30.5555555555556,-19.886,-4.712,-15.7222222222222,-11.005,-3.598,7.28918981481482,10.6695555555556,4.7172222222222,"Spo",120,351,20,"y","y",-91.87564688,45.82318758,"W","both"
"1087","2",2022-02-04,-18.4398148148148,-12.5457916666667,-4.34358333333333,-23.4444444444444,-15.832,-4.682,-12,-8.53,-3.836,5.89402314814815,7.6124444444444,3.47,"Spo",NA,349,NA,NA,NA,-91.87564688,45.82318758,"W",NA
"1088","2",2022-02-05,-14.5324074074074,-10.763125,-4.33666666666667,-24.3888888888889,-15.791,-4.834,-6.83333333333333,-6.42,-3.717,3.76928240740741,8.5978888888889,0.41333333333333,"Spo",NA,347,NA,NA,NA,-91.87564688,45.82318758,"W",NA
"1089","2",2022-02-06,-8.44212962962963,-5.18004166666667,-3.195625,-11.8888888888889,-6.199,-3.687,-6,-3.956,-2.859,3.26208796296297,5.6898888888889,2.044,"Spo",180,348,20,"y","y",-91.87564688,45.82318758,"W","both"
"1090","2",2022-02-07,-11.2847222222222,-6.59320833333333,-2.9705,-17.6111111111111,-9.202,-3.212,-7.16666666666667,-4.651,-2.742,4.69151388888889,8.4091111111111,2.51566666666667,"Spo",180,347,20,"y","y",-91.87564688,45.82318758,"W","both"
"1091","2",2022-02-08,-5.125,-5.487625,-2.71316666666667,-10.5,-7.543,-3.006,1.33333333333333,-2.334,-2.334,-0.362624999999998,2.957,-3.66733333333333,"Spo",180,343,20,"y","y",-91.87564688,45.82318758,"W","both"
"1092","2",2022-02-09,-1.6712962962963,-2.036625,-1.87283333333333,-6.83333333333333,-4.378,-2.334,1.33333333333333,-1.071,-1.613,-0.365328703703704,2.45533333333333,-2.40433333333333,"Spo",180,291,20,"y","y",-91.87564688,45.82318758,"W","both"
"1093","2",2022-02-10,-7.60648148148148,-4.60870833333333,-1.94429166666667,-10.5555555555556,-5.729,-2.073,-2.55555555555556,-3.538,-1.842,2.99777314814815,4.8265555555556,-0.98244444444444,"Spo",180,285,20,"y","y",-91.87564688,45.82318758,"W","both"
"1094","2",2022-02-11,-6.34722222222222,-2.61545833333333,-1.571375,-16.6111111111111,-4.926,-1.871,2,-1.699,-1.356,3.73176388888889,11.6851111111111,-3.699,"Spo",NA,324,NA,NA,NA,-91.87564688,45.82318758,"W",NA
"1095","2",2022-02-12,-21.0393518518519,-7.33204166666667,-2.57470833333333,-27.4444444444444,-9.202,-2.976,-17.1111111111111,-5.141,-1.929,13.7073101851852,18.2424444444444,11.9701111111111,"Spo",280,316,80,"y","y",-91.87564688,45.82318758,"W","both"
"1096","2",2022-02-13,-20.8726851851852,-8.88408333333333,-3.44208333333333,-31.1111111111111,-11.29,-3.836,-13.5555555555556,-6.898,-3.006,11.9886018518519,19.8211111111111,6.6575555555556,"Spo",240,313,40,"y","y",-91.87564688,45.82318758,"W","both"
"1097","2",2022-02-14,-14.3101851851852,-6.36979166666667,-3.16441666666667,-19.0555555555556,-7.219,-3.33,-9.72222222222222,-4.895,-2.888,7.94039351851853,11.8365555555556,4.82722222222222,"Spo",240,314,40,"y","y",-91.87564688,45.82318758,"W","both"
"1098","2",2022-02-15,-10.849537037037,-6.1715,-3.14775,-21.7222222222222,-8.198,-3.479,-3.38888888888889,-4.046,-2.742,4.67803703703705,13.5242222222222,-0.65711111111111,"Spo",240,312,40,"y","y",-91.87564688,45.82318758,"W","both"
"1099","2",2022-02-16,-5.27083333333333,-3.502,-2.42379166666667,-10.7222222222222,-4.56,-2.712,-2.66666666666667,-1.699,-2.102,1.76883333333333,6.1622222222222,0.96766666666667,"Spo",240,305,40,"y","y",-91.87564688,45.82318758,"W","both"
"1100","2",2022-02-17,-17.7037037037037,-6.90141666666667,-2.808,-25.4444444444444,-9.202,-3.153,-11.3888888888889,-5.018,-2.363,10.802287037037,16.2424444444444,6.3708888888889,"Spo",240,297,40,"y","y",-91.87564688,45.82318758,"W","both"
"1101","2",2022-02-18,-16.0740740740741,-8.89283333333333,-3.505375,-28.3333333333333,-11.505,-3.836,-3.5,-5.202,-3.153,7.18124074074075,16.8283333333333,-1.702,"Spo",240,294,40,"y","y",-91.87564688,45.82318758,"W","both"
"1102","2",2022-02-19,-16.0532407407407,-11.0549583333333,-3.70016666666667,-23.4444444444444,-15.547,-4.137,-8.16666666666667,-7.575,-3.39,4.9982824074074,7.8974444444444,0.591666666666669,"Spo",220,313,20,"y","y",-91.87564688,45.82318758,"W","both"
"1103","2",2022-02-20,-1.77777777777778,-3.842875,-2.73558333333333,-8,-7.869,-3.449,5.05555555555556,-0.116,-1.929,-2.06509722222222,0.131,-5.17155555555556,"Spo",220,307,20,"y","y",-91.87564688,45.82318758,"W","both"
"1104","2",2022-02-21,-9.84953703703704,-5.29833333333333,-2.41495833333333,-11.3888888888889,-5.698,-2.537,-7.66666666666667,-4.682,-2.073,4.55120370370371,5.6908888888889,2.98466666666667,"Spo",220,297,20,"y","y",-91.87564688,45.82318758,"W","both"
"1105","2",2022-02-22,-12.7199074074074,-4.82083333333333,-2.3485,-15.8333333333333,-5.449,-2.421,-10.6111111111111,-4.318,-2.247,7.89907407407408,10.3843333333333,6.2931111111111,"Spo",NA,311,NA,NA,NA,-91.87564688,45.82318758,"W",NA
"1106","2",2022-02-23,-17.2685185185185,-4.65825,-2.276,-22.9444444444444,-5.11,-2.334,-12.2777777777778,-4.348,-2.247,12.6102685185185,17.8344444444444,7.9297777777778,"Spo",240,381,40,"y","y",-91.87564688,45.82318758,"W","both"
"1107","2",2022-02-24,-17.6527777777778,-5.37254166666667,-2.41133333333333,-28.6666666666667,-5.979,-2.508,-10.0555555555556,-4.773,-2.276,12.2802361111111,22.6876666666667,5.2825555555556,"Spo",240,374,40,"y","y",-91.87564688,45.82318758,"W","both"
"1108","2",2022-02-25,-14.2962962962963,-4.67508333333333,-2.35695833333333,-22.7222222222222,-5.202,-2.421,-8.83333333333333,-4.167,-2.276,9.62121296296296,17.5202222222222,4.66633333333333,"Spo",240,368,40,"y","y",-91.87564688,45.82318758,"W","both"
"1109","2",2022-02-26,-8.51388888888889,-4.576375,-2.32916666666667,-17.6666666666667,-5.48,-2.421,0.38888888888889,-3.449,-2.189,3.93751388888889,12.1866666666667,-3.83788888888889,"Spo",240,382,40,"y","y",-91.87564688,45.82318758,"W","both"
"1110","2",2022-02-27,-5.28240740740741,-4.16783333333333,-2.11908333333333,-11.3333333333333,-5.854,-2.247,-0.222222222222221,-2.8,-1.929,1.11457407407408,5.4793333333333,-2.57777777777778,"Spo",260,370,60,"y","y",-91.87564688,45.82318758,"W","both"
"1111","2",2022-02-28,-2.1087962962963,-2.90841666666667,-1.80075,-5.83333333333333,-3.717,-1.929,3.61111111111111,-1.27,-1.556,-0.79962037037037,2.11633333333333,-4.88111111111111,"Spo",260,364,60,"y","y",-91.87564688,45.82318758,"W","both"
"1112","2",2022-03-01,-3.76388888888889,-3.29733333333333,-1.66308333333333,-8.77777777777778,-4.621,-1.814,1.5,-1.47,-1.47,0.466555555555555,4.15677777777778,-2.97,"Spo",260,356,60,"y","y",-91.87564688,45.82318758,"W","both"
"1113","2",2022-03-02,-5.88888888888889,-3.81945833333333,-1.67741666666667,-12.8888888888889,-5.141,-1.842,-1.27777777777778,-2.102,-1.527,2.06943055555556,7.7478888888889,-0.82422222222222,"Spo",260,349,60,"y","y",-91.87564688,45.82318758,"W","both"
"1114","2",2022-03-03,-12.599537037037,-6.71695833333333,-2.10125,-20.5555555555556,-8.797,-2.334,-5.11111111111111,-4.957,-1.641,5.8825787037037,11.7585555555556,0.15411111111111,"Spo",260,341,60,"y","y",-91.87564688,45.82318758,"W","both"
"1115","2",2022-03-04,-6.48842592592592,-5.673625,-2.32675,-17.6111111111111,-8,-2.537,1.44444444444445,-3.094,-2.015,0.814800925925922,9.6111111111111,-4.53844444444445,"Spo",260,338,60,"y","y",-91.87564688,45.82318758,"W","both"
"1116","2",2022-03-05,-0.0787037037037034,-0.778625,-0.486208333333333,-0.833333333333333,-3.212,-1.986,0.611111111111112,-0.088,-0.171,-0.699921296296297,-2.37866666666667,-0.699111111111112,"Spo",NA,329,NA,NA,NA,-91.87564688,45.82318758,"W",NA
"1117","2",2022-03-06,-2.37962962962963,-0.0868333333333333,-0.1375,-3.66666666666667,-0.116,-0.171,-0.611111111111112,-0.06,-0.116,2.2927962962963,3.55066666666667,0.551111111111112,"Spo",NA,343,NA,NA,NA,-91.87564688,45.82318758,"W",NA
"1118","2",2022-03-07,-5.65972222222222,-0.258875,-0.134,-9.55555555555556,-0.704,-0.143,-2.83333333333333,-0.088,-0.116,5.40084722222222,8.85155555555556,2.74533333333333,"Spo",300,377,100,"y","y",-91.87564688,45.82318758,"W","both"
"1119","2",2022-03-08,-4.43518518518519,-1.76725,-0.173333333333333,-9.66666666666667,-3.33,-0.199,0.944444444444446,-0.395,-0.143,2.66793518518519,6.33666666666667,-1.33944444444445,"Spo",300,373,100,"y","y",-91.87564688,45.82318758,"W","both"
"1120","2",2022-03-09,-9.13657407407408,-2.36254166666667,-0.433583333333333,-14.0555555555556,-4.651,-0.704,-4.55555555555556,-1.242,-0.199,6.77403240740741,9.4045555555556,3.31355555555556,"Spo",300,368,100,"y","y",-91.87564688,45.82318758,"W","both"
"1121","2",2022-03-10,-12.8518518518519,-6.25858333333333,-1.46466666666667,-20.3888888888889,-9.168,-1.871,-6.94444444444444,-3.807,-0.789,6.59326851851852,11.2208888888889,3.13744444444444,"Spo",300,364,100,"y","y",-91.87564688,45.82318758,"W","both"
"1122","2",2022-03-11,-12.2800925925926,-5.174625,-1.84725,-17.4444444444444,-5.948,-2.073,-7.55555555555556,-3.986,-1.584,7.10546759259259,11.4964444444444,3.56955555555556,"Spo",280,361,80,"y","y",-91.87564688,45.82318758,"W","both"
"1123","2",2022-03-12,-15.6689814814815,-7.309625,-2.83679166666667,-23.5,-9.371,-3.301,-7.88888888888889,-5.791,-2.16,8.35935648148148,14.129,2.09788888888889,"Spo",280,357,80,"y","y",-91.87564688,45.82318758,"W","both"
"1124","2",2022-03-13,NA,-3.28429166666667,-2.30720833333333,NA,-5.698,-2.771,NA,-1.185,-1.727,NA,NA,NA,"Spo",280,354,80,"y","y",-91.87564688,45.82318758,"W","both"
"1125","2",2022-03-14,0.0740740740740735,-1.57591666666667,-1.553375,-3.05555555555556,-2.392,-1.756,5.33333333333333,-0.591,-1.242,-1.64999074074074,0.66355555555556,-5.92433333333333,"Spo",280,350,80,"y","y",-91.87564688,45.82318758,"W","both"
"1126","2",2022-03-15,0.627314814814814,-2.14066666666667,-1.30704166666667,-7.88888888888889,-5.018,-2.044,7.11111111111111,-0.004,-0.311,-2.76798148148148,2.87088888888889,-7.11511111111111,"Spo",260,319,60,"y","y",-91.87564688,45.82318758,"W","both"
"1127","2",2022-03-16,6.09027777777778,0.0144583333333333,-0.218833333333333,3.94444444444445,-0.004,-0.283,8.88888888888889,0.051,-0.143,-6.07581944444444,-3.94844444444445,-8.83788888888889,"Spo",200,302,20,"y","y",-91.87564688,45.82318758,"W","both"
"1128","2",2022-03-17,3.65277777777778,0.974208333333333,-0.111166666666667,0.333333333333334,-0.958,-0.143,7.11111111111111,5.128,-0.088,-2.67856944444444,-1.29133333333333,-1.98311111111111,"Spo",180,265,0,"n","y",-91.87564688,45.82318758,"W","side"
"1129","2",2022-03-18,-0.550925925925926,0.515375,-0.0868333333333333,-5.5,-3.094,-0.116,4,6.357,-0.06,1.06630092592593,2.406,2.357,"Spo",140,248,0,"n","y",-91.87564688,45.82318758,"W","side"
"1130","2",2022-03-19,0.0138888888888894,1.18345833333333,-0.0565,-3.55555555555555,-3.956,-0.06,6.72222222222222,9.312,-0.032,1.16956944444444,-0.40044444444445,2.58977777777778,"Spo",100,246,0,"n","n",-91.87564688,45.82318758,"W","none"
"1131","2",2022-03-20,2.69907407407407,3.19245833333333,-0.0843333333333333,-6.22222222222222,-5.449,-0.227,12.2222222222222,16.034,-0.032,0.493384259259258,0.77322222222222,3.8117777777778,"Spo",100,245,0,"n","n",-91.87564688,45.82318758,"W","none"
"1132","2",2022-03-21,6.57175925925926,4.80970833333333,0.125125,3.72222222222222,1.507,-0.032,10.1111111111111,10.932,0.605,-1.76205092592593,-2.21522222222222,0.8208888888889,"Spo",20,237,0,"n","n",-91.87564688,45.82318758,"W","none"
"1133","2",2022-03-22,2.84490740740741,2.00633333333333,0.517083333333333,0.611111111111112,0.246,0.051,4.22222222222222,3.617,1.453,-0.838574074074074,-0.365111111111112,-0.60522222222222,"Spo",0,24,0,"n","n",-91.87564688,45.82318758,"W","none"
"1134","2",2022-03-23,0.604166666666666,1.02766666666667,0.381916666666667,-0.222222222222221,-0.143,0.051,1.77777777777778,3.459,1.805,0.4235,0.079222222222221,1.68122222222222,"Spo",20,29,20,"y","n",-91.87564688,45.82318758,"W","top"
"1135","2",2022-03-24,2.00925925925926,3.62795833333333,2.11908333333333,-0.777777777777777,-2.742,0.024,8.33333333333333,14.242,9.213,1.61869907407407,-1.96422222222222,5.90866666666667,"Spo",20,45,0,"n","n",-91.87564688,45.82318758,"W","none"
"1136","2",2022-03-25,-0.090277777777777,-0.126708333333333,0.363416666666667,-3.55555555555555,-3.271,0.024,2.66666666666667,4.037,2.316,-0.0364305555555563,0.28455555555555,1.37033333333333,"Spo",0,45,0,"n","n",-91.87564688,45.82318758,"W","none"
"1137","2",2022-03-26,-5.57175925925926,-2.72408333333333,1.14829166666667,-8.94444444444444,-6.994,-0.004,-1.72222222222222,4.115,6.94,2.84767592592593,1.95044444444444,5.83722222222222,"Spo",20,40,0,"n","n",-91.87564688,45.82318758,"W","none"
"1138","2",2022-03-27,-8.04861111111111,-4.51029166666667,-0.377875,-12.8333333333333,-11.577,-2.45,-3.27777777777778,3.195,1.48,3.53831944444444,1.2563333333333,6.47277777777778,"Spo",0,32,0,"n","n",-91.87564688,45.82318758,"W","none"
"1139","2",2022-03-28,-4.94907407407408,-1.95120833333333,0.112958333333333,-12.8333333333333,-11.254,-2.771,2,7.393,3.985,2.99786574074074,1.5793333333333,5.393,"Spo",0,0,0,"n","n",-91.87564688,45.82318758,"W","none"
"1140","2",2022-03-29,0.997685185185185,0.99675,0.05025,-0.333333333333334,-1.213,0.024,3.05555555555556,4.089,0.135,-0.000935185185185095,-0.879666666666666,1.03344444444444,"Spo",0,0,0,"n","n",-91.87564688,45.82318758,"W","none"
"1141","2",2022-03-30,0.0300925925925925,0.416625,0.051,-0.722222222222223,-0.563,0.051,0.777777777777777,3.089,0.051,0.386532407407407,0.159222222222223,2.31122222222222,"Spo",20,0,20,"n","n",-91.87564688,45.82318758,"W","none"
"1142","2",2022-03-31,-1.39583333333333,-0.56125,0.0476666666666667,-4.33333333333333,-5.079,0.024,0.0555555555555563,3.221,0.079,0.834583333333334,-0.745666666666669,3.16544444444444,"Spo",20,57,0,"n","n",-91.87564688,45.82318758,"W","none"
"1143","2",2022-04-01,-0.164351851851851,1.38716666666667,1.54333333333333,-7.83333333333333,-6.834,-0.339,6.44444444444445,10.1,7.318,1.55151851851852,0.999333333333331,3.65555555555555,"Spo",20,51,0,"n","n",-91.87564688,45.82318758,"W","none"
"1144","2",2022-04-02,2.34953703703704,2.692,2.07108333333333,0.333333333333334,-0.311,0.051,5.16666666666667,7.72,6.255,0.342462962962964,-0.644333333333334,2.55333333333333,"Spo",0,44,0,"n","n",-91.87564688,45.82318758,"W","none"
"1145","2",2022-04-03,2.38888888888889,3.86725,3.54966666666667,-2.77777777777778,-3.271,-0.227,6.66666666666667,15.366,12.485,1.47836111111111,-0.49322222222222,8.69933333333333,"Spo",0,32,0,"n","n",-91.87564688,45.82318758,"W","none"
"1146","2",2022-04-04,1.88888888888889,2.97445833333333,2.57066666666667,0.444444444444443,-0.032,0.079,4.66666666666667,10.663,8.419,1.08556944444444,-0.476444444444443,5.99633333333333,"Spo",0,24,0,"n","n",-91.87564688,45.82318758,"W","none"
"1147","2",2022-04-05,2.79166666666667,2.933375,2.56070833333333,0.38888888888889,-1.871,0.079,5.83333333333333,9.064,7.192,0.141708333333333,-2.25988888888889,3.23066666666667,"Spo",0,33,0,"n","n",-91.87564688,45.82318758,"W","none"
"1148","2",2022-04-06,2.87268518518519,3.78041666666667,3.82345833333333,0.944444444444446,1.697,2.074,4.22222222222222,7.72,7.77,0.907731481481481,0.752555555555554,3.49777777777778,"Spo",0,0,0,"n","n",-91.87564688,45.82318758,"W","none"
"1149","2",2022-04-07,0.0833333333333328,0.871,1.8515,-1.61111111111111,-1.27,0.273,1.66666666666667,3.168,4.636,0.787666666666667,0.34111111111111,1.50133333333333,"Spo",0,0,0,"n","n",-91.87564688,45.82318758,"W","none"
"1150","2",2022-04-08,1.01157407407407,2.56608333333333,3.17591666666667,-1.33333333333333,-3.212,0.051,5.88888888888889,11.248,10.98,1.55450925925926,-1.87866666666667,5.35911111111111,"Spo",0,8,0,"n","n",-91.87564688,45.82318758,"W","none"
"1151","2",2022-04-09,2.84027777777778,4.90591666666667,5.247375,-5.94444444444444,-5.264,-0.004,10.7222222222222,17.272,15.557,2.06563888888889,0.68044444444444,6.5497777777778,"Spo",0,0,0,"n","n",-91.87564688,45.82318758,"W","none"
"1152","2",2022-04-10,8.22222222222222,6.9585,4.90370833333333,1.72222222222222,-2.218,0.384,13.1111111111111,15.772,11.613,-1.26372222222222,-3.94022222222222,2.6608888888889,"Spo",0,0,0,"n","n",-91.87564688,45.82318758,"W","none"
"1153","2",2022-04-11,7.27314814814815,7.38754166666667,6.08295833333333,2.61111111111111,-0.958,1.967,12.4444444444444,15.796,12.823,0.114393518518521,-3.56911111111111,3.3515555555556,"Spo",0,0,0,"n","n",-91.87564688,45.82318758,"W","none"
